voter_id,first_name,last_name,birth_year,address_line,city,postal_code,latitude,longitude,registration_status,reported_district,source_file,last_updated,received_date,matched_district,duplicate_id_flag,duplicate_person_address_flag,missing_address_flag,invalid_postal_code_flag,missing_location_flag,out_of_region_flag,unmatched_district_flag,district_mismatch_flag,stale_record_flag,anomaly_count,anomaly_types,needs_review
SIM-VR-00096,Parker,Sample,1973,1764 Admirals Rd,Saanich,V3A 6J5,48.483738,-123.388101,Pending Review,Saanich South,Contact_Centre_Update_2026Q2.csv,2024-08-25,2026-06-14,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00097,Parker,Example,1989,9687 Shelbourne St,Victoria,V1T 0N7,48.411771,-123.373533,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2025-01-01,2026-06-04,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00098,Reese,Sample,1955,7201 Bay St,Saanich,V0N 2A2,48.47659,-123.382624,Pending Review,Saanich South,Contact_Centre_Update_2026Q2.csv,2026-01-17,2026-05-06,Saanich South,0,0,0,0,0,0,0,0,0,0,,1
SIM-VR-00099,Alex,Placeholder,1965,1850 Harbour View Rd,Saanich,V8A 6P4,48.49192,-123.371325,Active,Saanich South,Contact_Centre_Update_2026Q2.csv,2024-04-07,2026-05-31,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00100,Cameron,Sample,1979,2082 Pandora Ave,Esquimalt,V3H 9C4,48.4333,-123.406155,Active,Esquimalt-Metchosin,Contact_Centre_Update_2026Q2.csv,2024-08-01,2026-06-17,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00101,Cameron,Practice,1953,1062 Cook St,Esquimalt,V2G 4G1,48.417099,-123.448072,Active,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2024-08-13,2026-05-05,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00102,Sam,Practice,1968,9261 Harbour View Rd,Esquimalt,V1N 1Y1,48.424786,-123.440366,Inactive,Esquimalt-Metchosin,VitalStats_Status_Update_2026Q2.csv,2025-07-25,2026-05-30,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00103,Reese,Placeholder,2005,1394 Pandora Ave,Victoria,V0B 8G7,48.454155,-123.347394,Active,Esquimalt-Metchosin,Online_Registration_Extract_2026Q2.csv,2025-01-14,2026-05-23,Victoria-Swan Lake,0,0,0,0,0,0,0,1,1,2,district_mismatch; stale_record,1
SIM-VR-00104,Hayden,Example,1949,1347 Hillside Ave,Victoria,V2N 8X6,48.421055,-123.357441,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2025-03-12,2026-06-13,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00105,Jamie,Test,1974,5763 Bay St,Esquimalt,V1E 2H1,48.447892,-123.429901,Active,Esquimalt-Metchosin,Online_Registration_Extract_2026Q2.csv,2026-01-14,2026-06-20,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00106,Taylor,Sample,1945,1433 Cook St,Esquimalt,V4Y 5J5,48.427865,-123.399787,Pending Review,Esquimalt-Metchosin,Contact_Centre_Update_2026Q2.csv,2025-12-02,2026-05-28,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,1
SIM-VR-00107,Jordan,Public,1962,1601 Cedar Hill Rd,Victoria,V6R 0X1,48.418995,-123.391566,Active,Victoria-Beacon Hill,Federal_Electors_Extract_2026Q2.csv,2024-08-09,2026-05-20,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00108,Jamie,Practice,1994,8309 Pandora Ave,Oak Bay,V0R 5V8,48.445652,-123.315753,Active,Oak Bay-Gordon Head,Online_Registration_Extract_2026Q2.csv,2025-04-28,2026-04-29,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00109,Cameron,Training,2006,1769 Pandora Ave,Oak Bay,V8B 9X9,48.462904,-123.316459,Active,Oak Bay-Gordon Head,Online_Registration_Extract_2026Q2.csv,2026-04-06,2026-05-25,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00110,Sam,Test,2003,1133 Cook St,Victoria,V8R 8Y3,48.446516,-123.392365,Active,Victoria-Swan Lake,VitalStats_Status_Update_2026Q2.csv,2025-08-02,2026-06-02,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00111,Hayden,Training,1972,2660 Fort St,Saanich,V6R 9S5,48.476918,-123.366152,Active,Saanich South,VitalStats_Status_Update_2026Q2.csv,2025-09-12,2026-06-22,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00112,Riley,Example,1954,5844 Bay St,Victoria,V1H 3H8,48.445291,-123.381011,Active,Victoria-Swan Lake,Contact_Centre_Update_2026Q2.csv,2025-05-28,2026-05-27,Victoria-Swan Lake,0,1,0,0,0,0,0,0,1,2,duplicate_person_address; stale_record,1
SIM-VR-00113,Jordan,Test,1986,1824 Shelbourne St,Victoria,V8A 1R2,48.422901,-123.381238,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2024-12-05,2026-05-04,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00114,Drew,Synthetic,1978,6453 Gorge Rd,Oak Bay,V1X 9R7,48.448303,-123.287902,Active,Oak Bay-Gordon Head,VitalStats_Status_Update_2026Q2.csv,2024-08-27,2026-05-07,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00115,Cameron,Example,1989,8219 Cook St,Victoria,V3J 8Y5,48.455415,-123.345408,Active,Victoria-Swan Lake,Contact_Centre_Update_2026Q2.csv,2024-08-14,2026-05-25,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00116,Jamie,Synthetic,1947,6689 Tillicum Rd,Victoria,V3Y 1Y1,48.415917,-123.366845,Active,Victoria-Beacon Hill,Federal_Electors_Extract_2026Q2.csv,2026-04-20,2026-06-19,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00117,Jamie,Public,1962,6951 Admirals Rd,Esquimalt,V0N 7T2,49.220809,-122.597241,Active,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2024-11-17,2026-05-15,,0,0,0,0,0,1,1,0,1,3,out_of_region; unmatched_district; stale_record,1
SIM-VR-00118,Cameron,Example,1976,5050 Fort St,Esquimalt,V6Y 3X8,48.432778,-123.418858,Active,Esquimalt-Metchosin,Contact_Centre_Update_2026Q2.csv,2024-11-24,2026-06-01,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00119,Hayden,Example,2008,1076 Shelbourne St,Victoria,V4B 9B4,48.423529,-123.39154,Active,Victoria-Beacon Hill,VitalStats_Status_Update_2026Q2.csv,2024-12-28,2026-05-10,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00120,Quinn,Sample,1983,3898 Pandora Ave,Esquimalt,V4J 2Y6,48.419677,-123.410855,Active,Victoria-Swan Lake,Federal_Electors_Extract_2026Q2.csv,2024-07-10,2026-06-05,Esquimalt-Metchosin,0,0,0,0,0,0,0,1,1,2,district_mismatch; stale_record,1
SIM-VR-00121,Reese,Public,1994,8220 Bay St,Victoria,V7J 0C9,48.438648,-123.375721,Active,Victoria-Swan Lake,Federal_Electors_Extract_2026Q2.csv,2024-11-23,2026-05-19,Victoria-Swan Lake,0,1,0,0,0,0,0,0,1,2,duplicate_person_address; stale_record,1
SIM-VR-00122,Casey,Public,1992,4451 Tillicum Rd,Victoria,V4B 9N5,48.43509,-123.344785,Active,Saanich South,VitalStats_Status_Update_2026Q2.csv,2026-01-16,2026-06-20,Victoria-Swan Lake,0,0,0,0,0,0,0,1,0,1,district_mismatch,1
SIM-VR-00123,Hayden,Sample,1996,5726 Admirals Rd,Victoria,V8G 1T9,48.435341,-123.338282,Active,Oak Bay-Gordon Head,Contact_Centre_Update_2026Q2.csv,2024-08-05,2026-04-30,Victoria-Swan Lake,0,0,0,0,0,0,0,1,1,2,district_mismatch; stale_record,1
SIM-VR-00124,Riley,Training,1948,4408 Gorge Rd,Victoria,V3G 4A7,48.414907,-123.37099,Pending Review,Victoria-Beacon Hill,VitalStats_Status_Update_2026Q2.csv,2025-05-01,2026-04-30,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00125,Sam,Practice,1955,1253 Hillside Ave,Victoria,V7T 7G2,48.409432,-123.392883,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2026-06-19,2026-05-16,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00126,Parker,Example,1972,916 Bay St,Oak Bay,V1Y 7R2,48.451043,-123.310559,Active,Oak Bay-Gordon Head,ICBC_Address_Update_2026Q2.csv,2025-04-09,2026-05-01,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00127,Morgan,Demo,1982,4250 Harbour View Rd,Victoria,V2P 2N6,48.426259,-123.360655,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2026-03-06,2026-05-16,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00128,Jamie,Synthetic,1948,1235 Pandora Ave,Victoria,V7N 5S9,48.452156,-123.380255,Active,Victoria-Swan Lake,Online_Registration_Extract_2026Q2.csv,2025-01-26,2026-05-18,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00129,Morgan,Public,1999,8433 Douglas St,Victoria,V3P 0S3,48.414171,-123.377433,Active,Victoria-Beacon Hill,Federal_Electors_Extract_2026Q2.csv,2025-08-26,2026-05-13,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00130,Sam,Demo,1968,9141 Cedar Hill Rd,Victoria,V1R 4P7,48.44523,-123.392442,Active,Victoria-Swan Lake,Federal_Electors_Extract_2026Q2.csv,2025-03-03,2026-06-23,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00131,Riley,Synthetic,1943,6108 Hillside Ave,Victoria,V9Y 4C4,48.444969,-123.354196,Active,Victoria-Swan Lake,Federal_Electors_Extract_2026Q2.csv,2026-06-20,2026-05-16,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00132,Casey,Placeholder,1999,2877 Bay St,Oak Bay,V5E 8E0,48.460887,-123.328299,Active,Oak Bay-Gordon Head,Federal_Electors_Extract_2026Q2.csv,2026-04-23,2026-05-02,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00133,Morgan,Practice,1989,2656 Pandora Ave,Oak Bay,V9J 5J1,48.422515,-123.329262,Active,Oak Bay-Gordon Head,ICBC_Address_Update_2026Q2.csv,2025-08-22,2026-06-17,Oak Bay-Gordon Head,0,1,0,0,0,0,0,0,0,1,duplicate_person_address,1
SIM-VR-00134,Cameron,Practice,1996,4114 Gorge Rd,Oak Bay,V4V 8C9,48.469271,-123.332481,Active,Oak Bay-Gordon Head,Contact_Centre_Update_2026Q2.csv,2025-07-06,2026-06-25,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00135,Cameron,Synthetic,1975,4273 Fort St,Saanich,V9J 5H4,48.494911,-123.340104,Pending Review,Saanich South,Federal_Electors_Extract_2026Q2.csv,2025-01-06,2026-04-29,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00136,Hayden,Demo,1960,7004 Admirals Rd,Victoria,V2S 1E8,48.460888,-123.386881,Pending Review,Victoria-Swan Lake,Contact_Centre_Update_2026Q2.csv,2024-12-27,2026-05-11,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00137,Parker,Mock,1950,8924 Hillside Ave,Victoria,V4V 2C1,48.45916,-123.391321,Active,Victoria-Swan Lake,Contact_Centre_Update_2026Q2.csv,2025-05-14,2026-05-11,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00138,Riley,Sample,1960,7728 Cook St,Oak Bay,V3A 1T9,48.422593,-123.316231,Active,Oak Bay-Gordon Head,ICBC_Address_Update_2026Q2.csv,2025-11-16,2026-05-22,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00139,Morgan,Sample,1983,9563 Hillside Ave,Esquimalt,V1R 4Y0,48.419451,-123.444535,Active,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2024-11-05,2026-05-13,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00140,Drew,Example,2008,3319 Cedar Hill Rd,Esquimalt,V4R 5J3,48.447233,-123.399332,Active,Esquimalt-Metchosin,ICBC_Address_Update_2026Q2.csv,2025-12-04,2026-05-11,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00141,Rowan,Practice,1958,,Oak Bay,V1H 4G3,48.428246,-123.302531,Active,Oak Bay-Gordon Head,ICBC_Address_Update_2026Q2.csv,2024-12-14,2026-06-11,Oak Bay-Gordon Head,0,0,1,0,0,0,0,0,1,2,missing_address; stale_record,1
SIM-VR-00142,Cameron,Public,1987,3443 Gorge Rd,Victoria,V4H 7T9,48.414938,-123.369012,Active,Victoria-Beacon Hill,ICBC_Address_Update_2026Q2.csv,2025-06-29,2026-06-10,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00143,Casey,Placeholder,2006,2236 Gorge Rd,Victoria,12345,48.410417,-123.372046,Active,Victoria-Beacon Hill,ICBC_Address_Update_2026Q2.csv,2025-09-27,2026-06-22,Victoria-Beacon Hill,0,0,0,1,0,0,0,0,0,1,invalid_postal_code,1
SIM-VR-00144,Quinn,Practice,2005,7843 Pandora Ave,Oak Bay,V6X 6V5,48.431714,-123.320091,Active,Oak Bay-Gordon Head,Federal_Electors_Extract_2026Q2.csv,2025-02-17,2026-06-15,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00145,Parker,Synthetic,1960,976 Cedar Hill Rd,Esquimalt,V3R 4G1,48.425672,-123.449851,Active,Esquimalt-Metchosin,Contact_Centre_Update_2026Q2.csv,2026-05-11,2026-05-27,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00146,Casey,Practice,1964,1399 Cook St,Saanich,V4J 7B5,48.485081,-123.367473,Inactive,Saanich South,ICBC_Address_Update_2026Q2.csv,2025-12-24,2026-05-16,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00147,Taylor,Test,1960,2701 Pandora Ave,Victoria,V2N 4R3,48.413498,-123.370281,Active,Saanich South,VitalStats_Status_Update_2026Q2.csv,2025-06-12,2026-06-24,Victoria-Beacon Hill,0,0,0,0,0,0,0,1,1,2,district_mismatch; stale_record,1
SIM-VR-00148,Taylor,Synthetic,1983,4344 Shelbourne St,Saanich,V7Y 5H2,48.48885,-123.390492,Active,Saanich South,Federal_Electors_Extract_2026Q2.csv,2026-01-26,2026-05-24,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00149,Jamie,Test,2002,,Esquimalt,V6E 7T2,48.44487,-123.425646,Active,Esquimalt-Metchosin,VitalStats_Status_Update_2026Q2.csv,2024-09-11,2026-05-22,Esquimalt-Metchosin,0,0,1,0,0,0,0,0,1,2,missing_address; stale_record,1
SIM-VR-00150,Drew,Placeholder,1974,2361 Gorge Rd,Oak Bay,V1R 2S7,48.445854,-123.309865,Active,Oak Bay-Gordon Head,Contact_Centre_Update_2026Q2.csv,2024-12-31,2026-05-12,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00151,Cameron,Test,2006,3129 Shelbourne St,Esquimalt,12345,48.414297,-123.436284,Active,Esquimalt-Metchosin,Online_Registration_Extract_2026Q2.csv,2025-06-07,2026-06-11,Esquimalt-Metchosin,0,0,0,1,0,0,0,0,1,2,invalid_postal_code; stale_record,1
SIM-VR-00152,Quinn,Placeholder,1988,,Esquimalt,V0S 4J0,48.441931,-123.45176,Active,Esquimalt-Metchosin,ICBC_Address_Update_2026Q2.csv,2026-02-22,2026-06-13,Esquimalt-Metchosin,0,0,1,0,0,0,0,0,0,1,missing_address,1
SIM-VR-00153,Jamie,Mock,1984,1552 Hillside Ave,Saanich,V3H 2G3,48.499703,-123.343988,Active,Saanich South,Contact_Centre_Update_2026Q2.csv,2026-04-25,2026-05-20,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00154,Rowan,Public,1981,3428 Bay St,Saanich,V2T 6T6,48.499371,-123.369166,Active,Saanich South,ICBC_Address_Update_2026Q2.csv,2025-03-29,2026-06-13,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00155,Quinn,Practice,1965,2001 Shelbourne St,Oak Bay,V4B 7H5,48.458528,-123.327944,Active,Oak Bay-Gordon Head,Contact_Centre_Update_2026Q2.csv,2025-10-31,2026-06-07,Oak Bay-Gordon Head,0,1,0,0,0,0,0,0,0,1,duplicate_person_address,1
SIM-VR-00156,Quinn,Sample,1952,5374 Pandora Ave,Oak Bay,V0G 6H8,48.471008,-123.317534,Active,Oak Bay-Gordon Head,VitalStats_Status_Update_2026Q2.csv,2025-03-26,2026-05-31,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00157,Sam,Sample,1970,5334 Pandora Ave,Esquimalt,V6A 7B6,48.420907,-123.39952,Active,Esquimalt-Metchosin,Contact_Centre_Update_2026Q2.csv,2025-07-30,2026-06-25,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00158,Jamie,Mock,1993,5439 Douglas St,Oak Bay,V6S 8X0,48.454281,-123.306802,Active,Oak Bay-Gordon Head,ICBC_Address_Update_2026Q2.csv,2025-01-22,2026-06-20,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00159,Jamie,Example,1963,7382 Hillside Ave,Saanich,,48.498184,-123.36236,Pending Review,Saanich South,Online_Registration_Extract_2026Q2.csv,2025-03-28,2026-06-19,Saanich South,0,0,0,1,0,0,0,0,1,2,invalid_postal_code; stale_record,1
SIM-VR-00160,Alex,Synthetic,1998,8846 Bay St,Victoria,V3C 3V2,48.450651,-123.38495,Active,Oak Bay-Gordon Head,Federal_Electors_Extract_2026Q2.csv,2024-08-12,2026-05-04,Victoria-Swan Lake,0,0,0,0,0,0,0,1,1,2,district_mismatch; stale_record,1
SIM-VR-00161,Drew,Placeholder,1957,987 Cedar Hill Rd,Esquimalt,V2P 0A6,48.4229,-123.400925,Active,Esquimalt-Metchosin,Contact_Centre_Update_2026Q2.csv,2026-04-27,2026-06-09,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00162,Alex,Synthetic,1963,8229 Hillside Ave,Oak Bay,V0X 6H0,48.441931,-123.321504,Active,Oak Bay-Gordon Head,Federal_Electors_Extract_2026Q2.csv,2024-03-07,2026-05-15,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00163,Morgan,Demo,1969,5245 Shelbourne St,Oak Bay,V6B 1X0,49.442449,-122.880192,Active,Oak Bay-Gordon Head,Contact_Centre_Update_2026Q2.csv,2026-05-13,2026-05-19,,0,0,0,0,0,1,1,0,0,2,out_of_region; unmatched_district,1
SIM-VR-00164,Jamie,Public,1990,9870 Bay St,Victoria,V5V 9A4,48.410481,-123.367116,Active,Oak Bay-Gordon Head,Online_Registration_Extract_2026Q2.csv,2026-06-12,2026-05-11,Victoria-Beacon Hill,0,0,0,0,0,0,0,1,0,1,district_mismatch,1
SIM-VR-00165,Parker,Placeholder,1973,8546 Harbour View Rd,Esquimalt,V1B 9Y4,48.4344,-123.449231,Active,Esquimalt-Metchosin,Contact_Centre_Update_2026Q2.csv,2025-02-01,2026-06-25,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00166,Sam,Synthetic,1946,318 Harbour View Rd,Victoria,V9C 5A1,48.413556,-123.358017,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2024-11-11,2026-05-21,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00167,Rowan,Public,2003,9767 Cook St,Victoria,V8Z4,48.44689,-123.360688,Active,Victoria-Swan Lake,ICBC_Address_Update_2026Q2.csv,2026-01-08,2026-06-03,Victoria-Swan Lake,0,0,0,1,0,0,0,0,0,1,invalid_postal_code,1
SIM-VR-00168,Cameron,Practice,1990,144 Gorge Rd,Victoria,V9Y 1J6,48.4083,-123.3732,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2025-05-09,2026-06-13,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00169,Morgan,Mock,1982,3443 Pandora Ave,Victoria,V1V 6N1,48.428024,-123.389589,Active,Victoria-Beacon Hill,ICBC_Address_Update_2026Q2.csv,2025-06-08,2026-05-28,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00170,Avery,Training,1964,5827 Pandora Ave,Victoria,V9P 0V8,48.422376,-123.363769,Active,Victoria-Beacon Hill,VitalStats_Status_Update_2026Q2.csv,2025-09-19,2026-05-16,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00171,Avery,Public,1964,9239 Bay St,Oak Bay,V0Y 4R8,48.462781,-123.314201,Active,Oak Bay-Gordon Head,Contact_Centre_Update_2026Q2.csv,2025-04-25,2026-05-19,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00172,Reese,Public,1997,1522 Cedar Hill Rd,Oak Bay,V9N 1T2,48.458211,-123.291407,Active,Oak Bay-Gordon Head,Online_Registration_Extract_2026Q2.csv,2026-05-08,2026-06-10,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00173,Jamie,Synthetic,1952,8384 Hillside Ave,Victoria,V8V 4S2,48.448313,-123.33734,Active,Oak Bay-Gordon Head,VitalStats_Status_Update_2026Q2.csv,2025-10-11,2026-06-08,Victoria-Swan Lake,0,0,0,0,0,0,0,1,0,1,district_mismatch,1
SIM-VR-00174,Alex,Demo,1969,9407 Cook St,Esquimalt,V7S 9Y5,48.433965,-123.400671,Pending Review,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2025-03-28,2026-04-30,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00175,Hayden,Public,1993,6858 Pandora Ave,Oak Bay,V9E 7G6,48.460983,-123.303532,Active,Saanich South,VitalStats_Status_Update_2026Q2.csv,2026-03-13,2026-05-17,Oak Bay-Gordon Head,0,0,0,0,0,0,0,1,0,1,district_mismatch,1
SIM-VR-00176,Drew,Test,1967,7520 Admirals Rd,Oak Bay,V6R 6A6,48.444353,-123.290712,Active,Oak Bay-Gordon Head,VitalStats_Status_Update_2026Q2.csv,2025-02-13,2026-06-06,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00177,Reese,Placeholder,1960,594 Harbour View Rd,Oak Bay,V6J 1B9,48.447805,-123.312853,Inactive,Oak Bay-Gordon Head,Contact_Centre_Update_2026Q2.csv,2025-09-23,2026-06-04,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00178,Riley,Synthetic,1956,8164 Douglas St,Victoria,V4B 7H4,48.428493,-123.380289,Active,Victoria-Beacon Hill,Federal_Electors_Extract_2026Q2.csv,2024-07-28,2026-06-12,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00179,Hayden,Practice,2008,6504 Hillside Ave,Oak Bay,V2G 8H2,48.450361,-123.305314,Active,Oak Bay-Gordon Head,ICBC_Address_Update_2026Q2.csv,2026-01-05,2026-06-24,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00180,Sam,Public,1998,8581 Cook St,Oak Bay,V3G 9B5,48.463651,-123.305187,Active,Oak Bay-Gordon Head,Contact_Centre_Update_2026Q2.csv,2024-10-16,2026-06-09,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00181,Parker,Synthetic,2008,8051 Admirals Rd,Victoria,V7T 8C9,48.447747,-123.363794,Active,Victoria-Swan Lake,Online_Registration_Extract_2026Q2.csv,2025-11-30,2026-06-16,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00182,Hayden,Sample,1996,7012 Gorge Rd,Esquimalt,V7J 7S2,48.410486,-123.433126,Pending Review,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2024-07-29,2026-06-15,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00183,Casey,Placeholder,1942,4739 Cedar Hill Rd,Oak Bay,V6J 0V8,48.461032,-123.301723,Active,Oak Bay-Gordon Head,Online_Registration_Extract_2026Q2.csv,2025-04-14,2026-05-24,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00184,Alex,Public,1998,1308 Shelbourne St,Victoria,V6Y 1V4,48.417713,-123.377153,Active,Victoria-Beacon Hill,VitalStats_Status_Update_2026Q2.csv,2024-10-10,2026-05-19,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00185,Rowan,Mock,1973,3079 Hillside Ave,Victoria,V6S 1R7,48.419544,-123.376072,Active,Victoria-Beacon Hill,Online_Registration_Extract_2026Q2.csv,2025-09-09,2026-06-25,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00186,Reese,Placeholder,1988,8575 Hillside Ave,Saanich,V3C 8N5,48.489401,-123.347406,Active,Saanich South,Online_Registration_Extract_2026Q2.csv,2024-07-22,2026-06-01,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00187,Avery,Sample,2001,1277 Cedar Hill Rd,Victoria,V6S 6V9,48.445837,-123.35146,Active,Victoria-Swan Lake,VitalStats_Status_Update_2026Q2.csv,2025-07-20,2026-06-14,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00188,Parker,Practice,2000,1074 Bay St,Esquimalt,V8R 2A3,48.439666,-123.424405,Active,Victoria-Swan Lake,VitalStats_Status_Update_2026Q2.csv,2025-03-26,2026-06-09,Esquimalt-Metchosin,0,0,0,0,0,0,0,1,1,2,district_mismatch; stale_record,1
SIM-VR-00189,Casey,Demo,1983,9055 Harbour View Rd,Victoria,V7Y 4T2,48.459983,-123.342888,Active,Victoria-Swan Lake,Federal_Electors_Extract_2026Q2.csv,2024-11-24,2026-05-06,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
